zinc_id,smiles
ZINC000000012378,CC(=O)OCC(=O)Nc1cccc(NC(=O)COC(C)=O)c1C#N
ZINC000000012379,CCN(CC)c1cccc(NC(=O)COC(C)=O)c1C#N
ZINC000000012380,CC(=O)OCC(=O)Nc1cccc(N2CCOCC2)c1C#N
ZINC000000012381,C[C@@H]1C[C@H](CC(N)=O)C[C@H](C[C@H]2CCC(=O)N2Cc2ccccc2)C1
ZINC000000012382,NC(=O)C[C@H]1C[C@@H](Cc2cnc[nH]2)C[C@@H](C[C@H]2CCC(=O)N2)C1
ZINC000000012383,NC(=O)C[C@H]1CCC[C@@H](C[C@H]2CCC(=O)N2Cc2ccccc2)C1
ZINC000000012384,COc1ccc2[nH]c(CN)cc2c1
ZINC000000012385,CN1CCC(c2c[nH]c3ccc(CCS(C)(=O)=O)cc23)CC1
ZINC000000012386,CC[C@@](C)(OCc1nn(Cc2ccccc2)c2ccccc12)C(=O)O
ZINC000000012387,O=C(CCc1nc(-c2ccc(Cl)cc2)co1)OCc1ccccc1
ZINC000000012388,CNC(=O)CCc1nc(-c2ccc(Cl)cc2)co1
ZINC000000012389,COC[C@@](C)(OC)c1cccc(OCc2ccc3ccccc3c2)c1
ZINC000000012390,Nc1cccc2oc(-c3ccc(N4CCNCC4)cc3)cc(=O)c12
ZINC000000012391,CC(C)Nc1ccc(-c2cc(=O)c3c(N)cccc3o2)cc1
ZINC000000012392,CCOC(=O)CNc1ccc(-c2cc(=O)c3c(N)cccc3o2)cc1
ZINC000000012393,COC(=O)CNc1ccc(-c2cc(=O)c3c(N)cccc3o2)cc1
ZINC000000012394,Nc1ccc(-c2cc(=O)c3c(N)cccc3o2)cc1F
ZINC000000012395,CNc1ccc(-c2cc(=O)c3c(N)ccc(OC)c3o2)cc1
ZINC000000012396,CCOc1ccccc1NC(=O)[C@H]1CCc2[nH]cnc2C1
ZINC000000012397,ON1CCC=C(c2ncco2)C1
ZINC000000012398,Cc1coc(C2=CCCNC2)n1
ZINC000000012399,CC(=O)Oc1c(Cc2ccccc2)ccc2c1ccn2C
ZINC000000012400,CNC(=S)[C@]1(c2cnc3ccccc3c2)CCCC[C@H]1CC#N
ZINC000000012401,CNC(=S)[C@]1(c2cccnc2)CCCC[C@H]1CC(=O)OC
ZINC000000012402,CNC(=S)[C@]1(c2cccnc2)CCCC[C@H]1CC=O
ZINC000000012403,CC(=O)c1cc2c(cc1C#N)[nH]c(=O)c(=O)n2O
ZINC000000012404,N#Cc1cc2c(cc1C(F)(F)F)[nH]c(=O)c(=O)n2O
ZINC000000012405,O=c1[nH]c2cc(C(F)(F)F)c(Cl)cc2n(O)c1=O
ZINC000000012406,CCO[C@@]12ON=C(c3ccc(OC)cc3)N1C(C)(C)C2(C)C
ZINC000000012407,CCO[C@@]12ON=C(c3ccccc3)N1C(C)(C)C2(C)C
ZINC000000012408,CCO[C@@]12ON=C(c3ccccc3[N+](=O)[O-])N1C(C)(C)C2(C)C
ZINC000000012409,CC(C)C(=O)N(C)c1ccnc(N2CCC(c3ccccc3)CC2)n1
ZINC000000012410,COCC(=O)N(C)c1ccnc(N2CCC(c3ccccc3)CC2)n1
ZINC000000012411,C=CCc1cc(-c2cc(CC)cc(CC=C)c2O)cc(F)c1O
ZINC000000012412,C=CCc1cc(-c2cc(SC)cc(CC=C)c2O)ccc1O
ZINC000000012413,CN1[C@H]2CC[C@@H]1CC(NC(=O)N1Cc3ccccc3NC1=O)C2
ZINC000000012414,CN1[C@H]2CC[C@@H]1CC(OC(=O)N1Cc3ccc(Cl)cc3NC1=O)C2
ZINC000000012415,CN1[C@H]2CC[C@@H]1CC(OC(=O)N1Cc3cc(F)ccc3NC1=O)C2
ZINC000000012417,Cc1ncoc1COc1ccc2c(C)c(C)c(=O)oc2c1
ZINC000000012418,Cc1c(C)c2cc(Cl)c(OCc3ccccn3)cc2oc1=O
ZINC000000012419,Cc1c(C)c2ccc(OCc3cc(C4CCC4)no3)cc2oc1=O
ZINC000000012420,Cc1c(C)c2ccc(OCc3cc(C4CC4)no3)cc2oc1=O
ZINC000000012421,Cc1c(C)c2ccc(OCc3cc(C(C)(C)C)no3)cc2oc1=O
ZINC000000012425,Cn1nc(O[C@@H]2c3cc(C#N)ccc3OC(C)(C)[C@@H]2O)ccc1=O
ZINC000000012426,Cn1nc(O[C@@H]2c3cc(C#N)ccc3OC(C)(C)[C@@]2(C)O)ccc1=O
ZINC000000012428,NC[C@@H](O)CON=C1CCCC1
ZINC000000012433,CCCc1n[nH]c2c1C[C@@H]1CN(C)CC[C@H]1C2
ZINC000000012434,CN1CC[C@H]2Cc3[nH]nc(C(C)(C)C)c3C[C@@H]2C1
ZINC000000012436,CN1CC[C@H]2Cc3[nH]nc(-c4ccccc4)c3C[C@@H]2C1
ZINC000000012437,CCCc1n[nH]c2c1C[C@@H]1CN(CCC)CC[C@H]1C2
ZINC000000012438,CSc1n[nH]c2c1C[C@@H]1CN(C)CC[C@H]1C2
ZINC000000012440,CSc1n[nH]c2c1C[C@@H]1CN(C(C)C)CC[C@H]1C2
ZINC000000012441,Cc1[nH]cnc1CN1CCCc2c(c3cccc4c3n2CCC4)C1=O
ZINC000000012442,Cc1[nH]cnc1CN1CCc2c(c3cccc4c3n2CCS4)C1=O
ZINC000000012445,CN1[C@H]2CC[C@@H]1CC(N1CCc3c(c4cccc5c4n3CCC5)C1=O)C2
ZINC000000012446,CC(C)(C)c1cc(SCCc2nnn[nH]2)cc(C(C)(C)C)c1O
ZINC000000012447,Nc1nc(N(CCS)Cc2ccccc2)n[nH]1
ZINC000000012448,Cc1ccc(C)c(CN(CCS)c2n[nH]c(N)n2)c1C
ZINC000000012450,O=C(O)c1cccn1CCCc1ccco1
ZINC000000012451,O=C(O)c1cccn1Cc1ccoc1
ZINC000000012452,O=C(O)c1cccn1Cc1ccccc1
ZINC000000012454,Nc1nc2c(ncn2CCC(F)(CO)CO)c(=O)[nH]1
ZINC000000012455,CC(C)(COc1ccc2nccn2n1)CS(N)(=O)=O
ZINC000000012456,C[C@@H](CSc1ccc2nccn2n1)CS(N)(=O)=O
ZINC000000012457,COc1cc(C)cc2c(=O)oc3c4cccc(O)c4c(O)cc3c12
ZINC000000012461,CCc1cc(NCCN(CC)CC)nnc1-c1ccccc1
ZINC000000012462,CCCc1cc(NCCN(CC)CC)nnc1-c1ccccc1
ZINC000000012468,CC1(C)OC[C@@]2(CN3CC[C@@H]2C3)O1
ZINC000000012473,Fc1ccc(-c2nn(-c3cccc(Cl)c3)c3ncccc23)cc1
ZINC000000012474,Cc1ccc(-n2nc(-c3ccccc3)c3cccnc32)cc1
ZINC000000012475,O=C1C[C@]2(C(=O)N1)C(=O)Nc1c(O)cccc12
ZINC000000012476,O=C1C[C@@]2(C(=O)N1)C(=O)Nc1c(O)cc(Cl)cc12
ZINC000000012477,COc1cccc2c1NC(=O)[C@]21CC(=O)NC1=O
ZINC000000012478,CC(=O)Oc1cc(Cl)cc2c1NC(=O)[C@]21CC(=O)NC1=O
ZINC000000012480,COc1cc2oc(Oc3ccc(O)cc3)cc(=O)c2c(O)c1OC
ZINC000000012482,CC(C)(C)c1ccc(C(=O)Nc2ccc(O)cc2)cc1
ZINC000000012483,COc1ccccc1NC(=O)c1ccc(C(C)(C)C)cc1
ZINC000000012484,COc1cccc(NC(=O)c2ccc(C(C)(C)C)cc2)c1
ZINC000000012485,CC(C)(C)c1ccc(C(=O)Nc2ccccc2Cl)cc1
ZINC000000012486,CC(C)(C)c1ccc(C(=O)Nc2cccc(Cl)c2)cc1
ZINC000000012487,CC(C)(C)c1ccc(C(=O)Nc2ccc(Cl)cc2)cc1
ZINC000000012488,CSc1ccc(NC(=O)c2ccc(C(C)(C)C)cc2)cc1
ZINC000000012489,COc1ccc(NC(=O)c2ccc(C(C)(C)C)cc2)cc1OC
ZINC000000012490,CC(C)(C)c1ccc(C(=O)Nc2ccc(Oc3cccnc3)cc2)cc1
ZINC000000012491,CN1CCC(NC(=O)C2CCC(O[N+](=O)[O-])CC2)CC1
ZINC000000012492,O=[N+]([O-])OC1CCNCC1
ZINC000000012493,NCC(=O)N1CCC(O[N+](=O)[O-])CC1
ZINC000000012494,CN(C)CC(=O)N1CCC(O[N+](=O)[O-])CC1
ZINC000000012495,CC(C)(N)C(=O)N1CCC(O[N+](=O)[O-])CC1
ZINC000000012496,CC(C)(N)C(=O)N1CCC(CO[N+](=O)[O-])CC1
ZINC000000012497,CC(C)(N)C(=O)N1CCC(CCO[N+](=O)[O-])CC1
ZINC000000012505,C[C@@H]1c2ccccc2C(=O)N1CCCN1CC=C(c2ccccc2)CC1
ZINC000000012506,Nc1cc(OCCc2ccccc2)nc(N)[n+]1[O-]
ZINC000000012507,CCN(CC)c1nc2ccccc2n2cnnc12
ZINC000000012508,O=C(Oc1ccccc1C(=O)O)c1cccs1
ZINC000000012509,CC(=O)O[C@H]1C[C@H]2CCC[C@@H]1N2
ZINC000000012513,Nc1ncnc2c1ncn2C1CCCCC1
ZINC000000012514,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)OCCc1cccs1
ZINC000000012515,Nc1ccn([C@H]2O[C@@H](CO)C=C2F)c(=O)n1
ZINC000000012516,Nc1ccn([C@H]2O[C@@H](CO)[C@H](F)[C@H]2F)c(=O)n1
ZINC000000012517,Cc1cn([C@H]2O[C@@H](CO)C=C2F)c(=O)nc1N
ZINC000000012519,CC(=O)Nc1cccc2c(=O)n(C)c3ccccc3c(=O)c12
ZINC000000012520,C[C@@H]1C[C@H](OC(=O)[C@H]2CCC(=O)N2)CC(C)(C)C1
ZINC000000012521,CC(C)c1cc(-c2nn(CCO)c3ncccc23)cc(C(C)C)c1O
ZINC000000012522,CCn1cc(C(=O)O)c(=O)c2cc3c(c(F)c21)SCO3
ZINC000000012523,O=C(O)c1cn(C2CC2)c2c(F)c3c(cc2c1=O)OCO3
ZINC000000012524,Cc1nc2c(F)c3c(cc2o1)c(=O)c(C(=O)O)cn3C1CC1
ZINC000000012525,O=C(O)c1cn(C2CC2)c2c(F)c3ncoc3cc2c1=O
ZINC000000012529,CNC(=O)c1cccc(NCC(=O)O)c1
ZINC000000012530,CNc1cccc(C(=O)O)c1
ZINC000000012531,CNC(=O)c1cccc(NC)c1
ZINC000000012532,Cc1cc2c(s1)CN1CCOC1=N2
ZINC000000012533,Cc1csc2c1N=C1OCCN1C2
ZINC000000012534,c1cc2c(s1)CN1CCOC1=N2
ZINC000000012535,CCc1cc2c(s1)CN1CCOC1=N2
ZINC000000012536,c1scc2c1CN1CCOC1=N2
ZINC000000012537,Cc1scc2c1CN1CCOC1=N2
ZINC000000012538,CCc1scc2c1N=C1OCCN1C2
ZINC000000012539,Cc1sc(C)c2c1CN1CCOC1=N2
ZINC000000012540,Cc1csc2c1CN1CCOC1=N2
ZINC000000012541,Cc1cc2c(s1)N=C1OCCN1C2
ZINC000000012542,Cc1cc2c(s1)c(=O)nc1n2CCO1
ZINC000000012543,O=c1nc2n(c3cscc13)CCO2
ZINC000000012544,O=c1nc2n(c3sc4c(c13)CCCC4)CCO2
ZINC000000012545,O=c1nc2n(c3sccc13)CCO2
ZINC000000012546,O=c1nc2n(c3sc(-c4ccccc4)cc13)CCO2
ZINC000000012547,Cc1csc2c1c(=O)nc1n2CCO1
ZINC000000012548,Cc1cc2c(=O)nc3n(c2s1)CCO3
ZINC000000012549,N#CC1([C@](O)(Cn2cncn2)c2ccc(F)cc2)CC1
ZINC000000012550,N#CC1([C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1
ZINC000000012551,NC(=O)C1([C@](O)(Cn2cncn2)c2ccc(F)cc2)CC1
ZINC000000012552,N#CC1([C@](O)(Cn2cncn2)c2ccccc2Cl)CC1
ZINC000000012553,N#CC1([C@](O)(Cn2cncn2)c2ccc(Cl)cc2F)CC1
ZINC000000012554,N#CC1([C@](O)(Cn2cncn2)c2c(F)cccc2F)CC1
ZINC000000012555,N#CC1([C@](O)(Cn2cncn2)c2ccc(Cl)cc2Cl)CC1
ZINC000000012556,CC1(C)N=C(n2ccccc2=O)c2cc(C#N)ccc2O1
ZINC000000012557,CC1(C)N=C(Oc2ccccn2)c2cc(C#N)ccc2O1
ZINC000000012559,CC1(C)N=C(n2ccccc2=O)c2cc(Br)ccc2O1
ZINC000000012560,C/C=C1/NC(=O)N=C1N
ZINC000000012563,C=C1NC(=O)N(Cc2ccccc2)C1=N
ZINC000000012564,CNc1ncnc2c1ncn2[C@@H]1C=C[C@H](CO)O1
ZINC000000012567,COC(=O)c1c(C)cn(CCNC(C)=O)c1C
ZINC000000012568,COC(=O)c1c(C)c(C)n(CCNC(C)=O)c1C
ZINC000000012569,CC(=O)NCCn1c(C)cc(C(=O)OCc2ccccc2)c1C
ZINC000000012570,CC(=O)NCCn1c(C)c(C)c(C(=O)OC(C)(C)C)c1C
ZINC000000012571,COC(=O)/C=C/c1cc(C)n(CCNC(C)=O)c1C
ZINC000000012572,CC(=O)NCCn1c(C)c(C#N)c(C#N)c1C
ZINC000000012573,CC(=O)NCCn1c(C)cc([N+](=O)[O-])c1C
ZINC000000012574,CC(=O)NCCn1c(C)cc(C(C)=O)c1C
ZINC000000012575,CC(=O)NCCn1c(C)cc(C(=O)c2ccccc2)c1C
ZINC000000012576,CC(=O)NCCn1c(C)cc([S@@](C)=O)c1C
ZINC000000012577,CC[C@H]1COC(=O)N1[C@H]1c2cc(C#N)ccc2OC(C)(C)[C@@H]1O
ZINC000000012578,CC[C@H]1COC(=O)N1C1=CC(C)(C)Oc2ccc(C#N)cc21
ZINC000000012579,C[C@H]1COC(=O)N1C1=CC(C)(C)Oc2ccc(C#N)cc21
ZINC000000012580,C[C@H]1COC(=O)N1[C@H]1c2cc(C#N)ccc2OC(C)(C)[C@@H]1O
ZINC000000012581,C[C@@H]1COC(=O)N1[C@H]1c2cc(C#N)ccc2OC(C)(C)[C@@H]1O
ZINC000000012582,CC(C)[C@H]1COC(=O)N1[C@H]1c2cc(C#N)ccc2OC(C)(C)[C@@H]1O
ZINC000000012583,CC(C)[C@@H]1COC(=O)N1[C@H]1c2cc(C#N)ccc2OC(C)(C)[C@@H]1O
ZINC000000012585,O=C1CNC(=O)N1C[C@@H]1CC[C@@H]2CN(c3ncccn3)CCN2C1
ZINC000000012586,O=C1CCC(=O)N1C[C@@H]1CC[C@@H]2CN(c3ccccn3)CCN2C1
ZINC000000012587,c1ccc(N2CCN3C[C@H](Cn4cccn4)CC[C@@H]3C2)nc1
ZINC000000012588,Cc1ccccc1N1CCc2nnc3ccccc3c21
ZINC000000012589,Cc1ccccc1N1CCc2nnc3c(C)cccc3c21
ZINC000000012590,Cc1ccccc1-n1ccc2nnc3c(C)cccc3c21
ZINC000000012591,Cc1cc(O)ccc1N1CCc2nnc3ccccc3c21
ZINC000000012592,CCCN1CCc2nnc3ccccc3c21
ZINC000000012593,c1ccc(Cn2ccc3nnc4ccccc4c32)cc1
ZINC000000012594,Cc1cc(O)ccc1N1CCc2nnc3c(C)cccc3c21
ZINC000000012595,O=C1CCCCN1S(=O)(=O)c1ccc(N2CCCCC2)cc1
ZINC000000012596,O=C1CCCCN1S(=O)(=O)c1ccc(N2CCCCCC2)cc1
ZINC000000012597,CCN(CC)c1ccc(S(=O)(=O)N2CCCCC2=S)cc1
ZINC000000012598,O=S(=O)(c1ccc(N2CCCCC2)cc1)N1CCCC1=S
ZINC000000012599,O=S(=O)(c1ccc(N2CCCCC2)cc1)N1CCCCC1=S
ZINC000000012600,O=S(=O)(c1ccc(N2CCCCCC2)cc1)N1CCCC1=S
ZINC000000012602,CCN1CCN(c2ccc(C(=O)OC)cn2)CC1
ZINC000000012604,CCOC(=O)c1ccc(N2CCN(C)CC2)nc1
ZINC000000012605,CC(C)OC(=O)c1ccc(N2CCN(C)CC2)nc1
ZINC000000012606,COC(=O)c1ccc(N2CCCN(C)CC2)nc1
ZINC000000012607,CO[C@H]1[C@@H](NC(N)=O)CC[C@@]2(CO2)[C@@H]1[C@@]1(C)O[C@@H]1CC=C(C)C
ZINC000000012608,CCCn1c(=O)c2[nH]c(C(C3CC3)C3CC3)nc2n(CCC)c1=O
ZINC000000012609,COc1ccc([C@H]2c3occc3[C@H](OC)[C@H]3COC(=O)[C@H]23)cc1OC
ZINC000000012610,COc1ccc([C@H]2c3sccc3[C@H](OC)[C@H]3COC(=O)[C@H]23)cc1
ZINC000000012612,C[N+](C)(C)CCCC(=O)c1ccc(C(=O)CCC[N+](C)(C)C)cc1
ZINC000000012613,CC(=N)N1CC[C@@H](SC2=C(C(=O)O)N3C(=O)[C@@H]([C@@H](C)O)[C@H]3C2)C1
ZINC000000012614,O=C(O)CCNC(=O)c1ccccc1
ZINC000000012615,CSC1=C(C(=O)O)N2C(=O)[C@@H]([C@H](C)N)[C@H]2[C@@H]1C
ZINC000000012616,N=C(N)c1ccc(C(=O)NCCc2ccc(OCC(=O)O)cc2)cc1
ZINC000000012617,N=C(N)c1ccc(C(=O)NCCc2ccc(OCC(=O)O)cc2)cn1
ZINC000000012618,NNc1ccc(C(=O)ON2C(=O)CCC2=O)cc1
ZINC000000012619,NNc1ccc(C(=O)ON2C(=O)CCC2=O)cn1
ZINC000000012620,NC(=S)NNc1ccc(C(=O)ON2C(=O)CCC2=O)cc1
ZINC000000012621,CCOc1nsnc1C1=CCCN(C)C1
ZINC000000012622,CN1CCC=C(c2nonc2N)C1
ZINC000000012623,CN1CCc2c(Cl)ccc3oc(CN)c(c23)C1
ZINC000000012628,CN1CCc2c(Cl)ccc3sc(CN)c(c23)C1
ZINC000000012630,Cc1cc2[nH]c(-c3ccncc3)nc2cc1-n1ccnc1
ZINC000000012631,c1cc(-n2ccnc2)c2[nH]c(-c3ccncc3)nc2c1
ZINC000000012632,FC(F)(F)c1cc2[nH]c(-c3ccncc3)nc2cc1-n1ccnc1
ZINC000000012636,Cc1cc2[nH]c(=S)n(C(C)C)c2cc1-n1ccnc1
ZINC000000012637,CC(C)n1c(=O)[nH]c2ccc(-n3ccnc3)cc21
ZINC000000012638,O=[N+]([O-])CS(=O)(=O)C1CCCCC1
ZINC000000012639,O=[N+]([O-])CS(=O)(=O)Cc1ccccc1
ZINC000000012640,Cc1cc(C)c(CS(=O)(=O)C[N+](=O)[O-])c(C)c1
ZINC000000012641,O=[N+]([O-])CS(=O)(=O)C1CCCC1
ZINC000000012642,O=[N+]([O-])CS(=O)(=O)CCc1ccccc1
ZINC000000012644,CC1(C)C[C@@H](S(=O)(=O)C[N+](=O)[O-])c2cc(F)ccc2O1
ZINC000000012645,O=[N+]([O-])CS(=O)(=O)c1nc(-c2ccccc2)cs1
ZINC000000012646,Oc1c2c(nc3nc(N4CCOCC4)nn13)CCCS2
ZINC000000012647,Oc1c2c(nc3nc(NC4CCCCC4)nn13)CCCS2
ZINC000000012648,CC(C)c1ccc(C(=O)c2ccc(C(=O)O)cc2)c(C(C)C)c1
ZINC000000012649,CC(C)c1ccc([C@H](O)c2ccc(C(=O)O)cc2)c(C(C)C)c1
ZINC000000012650,Cc1nc[nH]c1CCc1nc(-c2cn(C)c3ccccc23)no1
ZINC000000012652,Cn1cc(-c2noc(CCn3ccnc3)n2)c2ccccc21
ZINC000000012653,Cc1nccn1CCc1nc(-c2cn(C)c3ccccc23)no1
ZINC000000012654,Cn1cc(C2=N[C@@H](Cc3cnc[nH]3)CO2)c2ccccc21
ZINC000000012655,Cn1cnc(C[C@H]2COC(c3cn(C)c4ccccc34)=N2)c1
ZINC000000012656,CN(C)[C@@H](Cc1c(S)ncn1C)C(=O)O
ZINC000000012658,N#Cc1ccc(N2CCc3nc(N)c(C#N)nc3C2)cc1
ZINC000000012659,CC(=O)Oc1c(-c2ccccc2)sc2nc(C(C)(C)C)ccc12
ZINC000000012660,CN(O)C(=O)c1ccc(/C=C/c2csc3ccccc23)s1
ZINC000000012661,O=C(O)/C=C/c1ccc(/C=C/c2csc3ccccc23)s1
ZINC000000012662,OCc1ccc(/C=C/c2csc3ccccc23)s1
ZINC000000012663,OCc1sccc1/C=C/c1csc2ccccc12
ZINC000000012665,CN1CC[C@]2(C)c3cc(OC(=O)NN4CCOCC4)ccc3N(C)[C@H]12
ZINC000000012666,CN(C)NC(=O)Oc1ccc2c(c1)[C@@]1(C)CCN(C)[C@H]1N2C
ZINC000000012668,CC(C)CN[C@H](c1ccc(O)cc1)c1csc(S(N)(=O)=O)c1
ZINC000000012669,CN[C@@H](c1coc(S(N)(=O)=O)c1)c1ccc(OC)cc1F
ZINC000000012670,CN[C@H](c1coc(S(N)(=O)=O)c1)c1ccc(O)cc1F
ZINC000000012671,CC(C)CN[C@H](c1ccc(O)cc1)c1coc(S(N)(=O)=O)c1
ZINC000000012672,COc1ccc([C@@H](NCC(C)C)c2coc(S(N)(=O)=O)c2)cc1
ZINC000000012673,c1ccc2c(Nn3cccc3)c3c(nc2c1)CCCC3
ZINC000000012674,CCCN(c1ccnc2cc(Cl)ccc12)n1cccc1
ZINC000000012675,CCCN(c1ccnc2cc(Cl)ccc12)n1ccc(C=O)c1
ZINC000000012676,CCN(CC)Cc1cccn1Nc1ccnc2cc(Cl)ccc12
ZINC000000012677,Cc1cn(Nc2ccnc3ccccc23)c2ccccc12
ZINC000000012678,CCCN(c1ccnc2ccccc12)n1cccc1
ZINC000000012679,C#CCN1C=C[C@@H](Nn2cccc2)c2ccc(Cl)cc21
ZINC000000012680,c1ccc2c(c1)nc1c3c(onc32)CCC1
ZINC000000012681,c1ccc2c(c1)N[C@@H]1CCCc3onc-2c31
ZINC000000012682,C=CCN1c2ccccc2-c2noc3c2[C@H]1CCC3
ZINC000000012683,c1ccc(CN2c3ccccc3-c3noc4c3[C@H]2CCC4)cc1
ZINC000000012684,Fc1ccc(CN2c3ccccc3-c3noc4c3[C@H]2CCC4)cc1
ZINC000000012685,CCNC(=O)N1c2ccccc2-c2noc3c2[C@@H]1CCC3
ZINC000000012686,O=C(Cl)N1c2ccccc2-c2noc3c2[C@H]1CCC3
ZINC000000012687,COc1ccccc1N1CCNCC1
ZINC000000012690,NC1=NC[C@H](COc2cccc(-c3ccccc3)c2)O1
ZINC000000012691,NC1=NC[C@@H](COc2ccc(-c3ccccc3)cc2)O1
ZINC000000012692,CC(=O)Sc1c(-c2ccccc2)nc2nc3cccccc3n12
ZINC000000012693,C=CC(=O)Sc1c(-c2ccccc2)nc2nc3cccccc3n12
ZINC000000012694,CC(=O)Sc1c(-c2ccc(F)cc2)nc2nc3cccccc3n12
ZINC000000012695,COCC(=O)Sc1c(C)nc2nc3cccccc3n12
ZINC000000012696,Cc1nc2nc3cccccc3n2c1SC(=O)C(C)C
ZINC000000012698,C[C@@H]1[C@@H](N)CN1c1c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c2c1F
ZINC000000012699,COC(=O)CSc1ccc2cc(O)c(O)cc2c1
ZINC000000012701,O=C(O)C[C@H]1CC[C@H]2CN[C@H](C(=O)O)C[C@@H]2C1
ZINC000000012702,Brc1ccc2c(c1)CC[C@H](c1c[nH]cn1)S2
ZINC000000012703,COc1ccc2c(c1)CC[C@H](c1c[nH]cn1)S2
ZINC000000012704,Oc1ccc2c(c1)CC[C@H](c1c[nH]cn1)S2
ZINC000000012712,CCN(CCc1ccccc1)CCc1cnc(N)s1
ZINC000000012713,CN(CCc1ccccc1)CCc1cnc(N)s1
ZINC000000012714,C=CCN(CCc1ccccc1)CCc1cnc(N)s1
ZINC000000012715,CCCN(CCc1ccccc1)CCc1cnc(N)o1
ZINC000000012716,CCCN(CCc1ccccc1)CCc1csc(N)n1
ZINC000000012717,CCCN(CCc1ccccc1)CCc1cnc(NC=O)s1
ZINC000000012718,C=COC(=O)Nc1ncc(CCN(CC)CCc2ccccc2)s1
ZINC000000012719,CCCN(CCc1cccs1)CCc1cnc(N)s1
ZINC000000012724,O=C(c1ccco1)N1CCN(CCc2ccccc2)CC1
ZINC000000012727,CN1C(=O)c2ccc(Cl)cc2[C@]12CC(=O)NC2=O
ZINC000000012728,CN1C(=O)c2cc(Cl)c(Cl)cc2[C@]12CC(O)=NC2=O
ZINC000000012729,CN1C(=O)c2cc(Cl)ccc2[C@@]12CC(=O)NC2=O
ZINC000000012730,Cc1cccc2c1C(=O)N(C)[C@]21CC(=O)NC1=O
ZINC000000012731,CN1C(=O)c2ccccc2[C@@]12CC(=O)NC2=O
ZINC000000012732,CNC(=O)NC(=O)Oc1ccc2c(c1)[C@@]1(C)CCN[C@H]1N2C
ZINC000000012733,C=CCN1CC[C@]2(C)c3cc(OC(=O)NC(=O)NC)ccc3N(C)[C@H]12
ZINC000000012734,O=c1[nH]c(=O)n2c3c1ncn3C(c1cccc(C(F)(F)F)c1)=CC2
ZINC000000012735,O=c1[nH]c(=O)n2c3c1ncn3C(c1cccc(Cl)c1)=CC2
ZINC000000012736,Cn1c(=O)c2ncn3c2n(c1=O)CC=C3c1cccc(C(F)(F)F)c1
ZINC000000012737,O=c1[nH]c(=O)n2c3c1ncn3C(c1cccc([N+](=O)[O-])c1)=CC2
ZINC000000012738,Cc1ccc(C2=CCn3c(=O)[nH]c(=O)c4ncn2c43)cc1
ZINC000000012739,O=c1[nH]c(=O)n2c3c1ncn3C(c1cccnc1)=CC2
ZINC000000012740,O=c1[nH]c(=S)n2c3c1ncn3C(c1ccccc1)=CC2
ZINC000000012741,CSc1nc(=O)c2ncn3c2n1CC=C3c1ccccc1
ZINC000000012742,COc1ccc2c(c1OC)=C(O)N1CS(=O)(=O)N=C1N=2
ZINC000000012743,O=S1(=O)CN2C(=N1)N=c1cc(Cl)c(Cl)cc1=C2O
ZINC000000012744,O=c1c2cc(Cl)ccc2nc2n1CS(=O)(=O)N2
ZINC000000012745,O=c1c2ccc(Cl)cc2nc2n1CS(=O)(=O)N2
ZINC000000012746,O=S1(=O)CN2C(=N1)N=c1ccccc1=C2O
ZINC000000012747,CCC1=Nc2ccccc2C[C@H]2c3ccccc3CCN12
ZINC000000012748,C1=Nc2ccccc2C[C@@H]2c3ccccc3CCN12
ZINC000000012749,CC1(C)C=Cc2cc(SC(F)(F)F)ccc2O1
ZINC000000012750,O=C(Nc1ccccc1F)c1c(O)[nH]c(=O)[nH]c1=O
ZINC000000012752,O=C(/C=C/c1cccs1)Nc1nnn[nH]1
ZINC000000012753,O=C(/C=C/c1ccc(Br)s1)Nc1nnn[nH]1
ZINC000000012754,O=C(/C=C/c1ccsc1)Nc1nnn[nH]1
ZINC000000012755,CCc1cc(/C=C/C(=O)Nc2nnn[nH]2)cs1
ZINC000000012756,O=C(/C=C/c1ccc[nH]1)Nc1nnn[nH]1
ZINC000000012757,O=C(/C=C/c1ccccn1)Nc1nnn[nH]1
ZINC000000012758,O=C(/C=C/c1cccc(Cl)n1)Nc1nnn[nH]1
ZINC000000012759,O=C(/C=C/c1cccnc1)Nc1nnn[nH]1
ZINC000000012760,O=C(/C=C/c1ccncc1)Nc1nnn[nH]1
ZINC000000012761,O=C(/C=C/c1ccco1)Nc1nnn[nH]1
ZINC000000012763,O=C(/C=C/c1c[nH]c2ccccc12)Nc1nnn[nH]1
ZINC000000012764,O=C(/C=C/c1ccc2ccccc2n1)Nc1nnn[nH]1
ZINC000000012765,O=C(/C=C/c1ccnc2ccccc12)Nc1nnn[nH]1
ZINC000000012768,CC[C@H](C)c1nc(C2=CCCN(C)C2)oc1OC
ZINC000000012769,CCOc1oc(C2=CCCN(C)C2)nc1[C@@H](C)CC
ZINC000000012770,CC[C@@H](C)c1nc(C2=CCCN(C)C2)oc1OC
ZINC000000012771,CC(C)Cc1nc(C2=CCCN(C)C2)oc1OC(C)C
ZINC000000012772,O=c1[nH]c2cc(F)c(NCC3=CCCSC3)cc2o1
ZINC000000012773,COc1cc2[nH]c(=O)oc2cc1NCC1=CCCOC1
